# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.4.1" 
Date_of_run______________________________________________________________ (date)_________________________ "07/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "12:44" 
User_____________________________________________________________________ (username)_____________________    "jpeters" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "st regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/bluemira-spherical-tokamak/studies/first/data/PROCESS/run_dir/IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile352)_ 3.00682753004672954e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile353)_ 3.00156336341193830e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile354)_ 2.99618804546650397e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile355)_ 2.99078199882887841e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile356)_ 2.98535257605769955e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile357)_ 2.97989977567212572e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile358)_ 2.97442360000013606e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile359)_ 2.96892405535420556e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile360)_ 2.96340115221445055e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile361)_ 2.95785490541957108e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile362)_ 2.95238624145381579e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile363)_ 2.94705520402660648e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile364)_ 2.94170160364635880e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile365)_ 2.93632546653848658e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile366)_ 2.93092682405018223e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile367)_ 2.92550571288576444e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile368)_ 2.92006217535237722e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile369)_ 2.91459625961648516e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile370)_ 2.90922587006722555e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile371)_ 2.90416907400157953e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile372)_ 2.89909127764074404e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile373)_ 2.89399253870054940e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile374)_ 2.88887292152956920e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile375)_ 2.88373249741830140e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile376)_ 2.87857134492249855e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile377)_ 2.87338955020138132e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile378)_ 2.86856181470528382e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile379)_ 2.86409938350016402e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile380)_ 2.85961865040190677e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile381)_ 2.85511970319375141e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile382)_ 2.85060263773493849e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile383)_ 2.84606755834902714e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile384)_ 2.84151457823097298e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile385)_ 2.83696912886280161e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile386)_ 2.83306316927739799e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile387)_ 2.82914160911767443e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile388)_ 2.82520456794897079e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile389)_ 2.82125217487748836e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile390)_ 2.81728456902186108e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile391)_ 2.81330190000860547e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile392)_ 2.80930432849282674e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile393)_ 2.80581975132245898e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile394)_ 2.80240893503708799e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile395)_ 2.79898542015590213e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile396)_ 2.79554937722356822e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile397)_ 2.79210098874349999e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile398)_ 2.78864044978735492e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile399)_ 2.78516796863729166e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile400)_ 2.78226104595789892e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile401)_ 2.77938949763049736e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile402)_ 2.77650831095392459e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile403)_ 2.77361770101899685e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile404)_ 2.77071789696077886e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile405)_ 2.76780914269960832e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile406)_ 2.76498737168965869e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile407)_ 2.76251752785165250e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile408)_ 2.76004054610899052e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile409)_ 2.75755668617190075e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile410)_ 2.75506622405169743e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile411)_ 2.75256945295371080e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile412)_ 2.75006668422501477e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile413)_ 2.74778174109287709e+00 OP 
